PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck,Transported
7708_01,1,0,6,1471,2,3,18.0,0,110.0,103.0,471.0,1144,986,11.0,1.0,0
7709_01,1,0,6,1604,1,2,27.0,0,2647.0,0.0,0.0,1785,1573,42.0,32.0,0
7709_02,1,1,7,1238,1,2,24.0,0,0.0,-1.0,0.0,1380,1573,0.0,0.0,0
7710_01,3,0,2,253,1,3,27.0,0,118.0,1769.0,4127.0,99,330,118.0,619.0,1
7711_01,0,-1,4,241,1,3,24.0,0,0.0,82.0,0.0,1932,484,1624.0,77.0,0
7712_01,3,0,1,93,2,3,25.0,1,1.0,4298.0,0.0,2340,54,0.0,2.0,1
7713_01,3,1,2,296,2,3,30.0,0,0.0,0.0,0.0,808,1208,0.0,0.0,1
7714_01,1,0,7,1239,1,3,19.0,0,0.0,28.0,62.0,647,543,24.0,1686.0,0
7715_01,1,0,6,1605,1,1,18.0,0,1.0,5.0,305.0,427,937,347.0,0.0,0
7716_01,3,1,5,500,1,1,49.0,0,0.0,0.0,0.0,2235,990,0.0,0.0,1
7717_01,1,0,7,1240,1,3,64.0,0,0.0,0.0,0.0,2093,1011,563.0,344.0,0
7719_01,2,1,5,506,2,3,26.0,0,0.0,0.0,0.0,1677,472,0.0,0.0,1
7720_01,1,0,6,1606,1,1,53.0,0,0.0,0.0,754.0,685,1829,46.0,0.0,0
7721_01,2,0,4,242,1,3,27.0,0,83.0,0.0,2621.0,592,392,5.0,0.0,1
7723_01,3,1,2,254,1,3,27.0,0,0.0,0.0,0.0,1689,779,0.0,0.0,1
7724_01,2,0,6,1472,2,3,25.0,0,338.0,319.0,32.0,2603,1899,15.0,0.0,0
7727_01,1,0,5,507,2,1,33.0,0,0.0,0.0,0.0,2207,2398,436.0,224.0,1
7728_01,3,0,3,289,2,3,27.0,0,0.0,9.0,0.0,1049,36,40.0,7621.0,0
7729_01,3,1,3,251,1,1,20.0,0,0.0,0.0,0.0,1028,2265,0.0,0.0,1
7731_01,3,1,2,255,1,1,39.0,0,0.0,0.0,0.0,2647,1431,0.0,0.0,1
7736_01,2,0,5,502,1,3,27.0,0,1730.0,0.0,379.0,2773,1257,5.0,0.0,0
7738_01,2,1,6,1476,2,3,19.0,0,0.0,0.0,0.0,791,412,0.0,0.0,1
7739_01,1,0,6,1609,1,3,22.0,0,60.0,48.0,0.0,830,1977,0.0,500.0,0
7741_01,1,0,7,1252,2,3,3.0,0,0.0,0.0,0.0,309,166,0.0,0.0,0
7741_02,1,0,5,508,2,3,24.0,0,9.0,769.0,9.0,1116,166,0.0,0.0,0
7742_01,2,1,6,1477,2,3,41.0,0,0.0,0.0,0.0,2270,2205,0.0,0.0,1
7742_02,2,1,6,1477,2,3,18.0,0,0.0,0.0,0.0,1618,2205,0.0,0.0,1
7743_01,1,0,7,1244,1,3,63.0,0,0.0,243.0,0.0,2021,941,777.0,0.0,0
7744_01,3,0,2,298,2,3,19.0,0,0.0,4534.0,0.0,2458,238,617.0,1156.0,0
7744_02,3,1,2,298,2,3,39.0,0,0.0,0.0,0.0,1425,238,0.0,0.0,1
7746_01,3,1,0,0,0,1,-1.0,0,0.0,0.0,0.0,876,497,0.0,0.0,1
7747_01,2,0,6,1611,1,3,41.0,0,688.0,31.0,1880.0,928,58,0.0,-1.0,0
7748_01,3,0,1,94,2,3,44.0,0,18.0,1451.0,0.0,1209,2348,279.0,64.0,0
7748_02,3,0,1,94,2,3,39.0,1,0.0,395.0,0.0,1568,2348,1012.0,1080.0,0
7749_01,2,1,4,244,1,1,29.0,0,0.0,0.0,0.0,1528,777,0.0,0.0,1
7749_02,2,0,4,244,1,3,37.0,0,416.0,56.0,1912.0,683,777,0.0,0.0,0
7751_01,3,1,3,252,1,1,41.0,0,0.0,0.0,0.0,1047,2126,0.0,0.0,1
7752_01,1,0,6,1480,2,2,18.0,0,0.0,0.0,0.0,1062,1871,746.0,1.0,0
7753_01,1,1,7,1245,1,1,-1.0,0,0.0,0.0,0.0,2013,1790,0.0,0.0,0
7754_01,3,0,2,299,2,1,55.0,0,1.0,2670.0,34.0,207,2338,542.0,1339.0,1
7755_01,1,1,5,503,1,3,21.0,0,0.0,0.0,0.0,1638,922,0.0,0.0,1
7757_01,3,1,2,300,2,3,28.0,0,0.0,0.0,0.0,2,969,0.0,0.0,1
7757_02,3,0,2,300,2,3,43.0,0,0.0,8948.0,0.0,1967,520,153.0,872.0,1
7760_01,1,0,7,1253,2,2,32.0,0,0.0,494.0,0.0,868,143,0.0,213.0,0
7761_01,1,0,6,1612,1,3,23.0,0,1.0,0.0,0.0,1461,681,237.0,553.0,1
7761_02,1,1,7,1246,1,1,5.0,0,0.0,0.0,0.0,665,2209,0.0,0.0,1
7763_01,1,0,7,1254,2,1,14.0,-1,325.0,0.0,19.0,2419,321,506.0,2.0,0
7764_01,1,0,6,1613,1,3,24.0,0,1405.0,0.0,14.0,428,2238,2.0,163.0,0
7767_01,1,1,7,1257,2,2,22.0,0,0.0,0.0,0.0,1905,1481,0.0,0.0,1
7768_01,1,0,6,1484,2,3,14.0,0,0.0,268.0,239.0,1834,1631,127.0,0.0,1
7769_01,1,0,5,504,1,3,20.0,0,98.0,499.0,0.0,2482,767,142.0,52.0,0
7770_01,1,0,7,1258,2,3,17.0,0,527.0,124.0,37.0,1424,213,290.0,30.0,0
7770_02,1,0,6,1485,2,1,20.0,0,748.0,0.0,0.0,1781,213,0.0,487.0,0
7771_01,1,0,7,1259,2,3,22.0,0,0.0,-1.0,692.0,2025,1094,18.0,0.0,1
7773_01,1,1,7,1248,1,3,15.0,0,0.0,0.0,0.0,1376,164,0.0,0.0,1
7774_01,2,0,4,245,1,1,67.0,0,1146.0,16.0,39.0,2461,1907,0.0,518.0,1
7775_01,3,0,3,253,1,1,28.0,0,7.0,489.0,0.0,824,2206,4.0,6027.0,0
7776_01,3,0,4,246,1,0,57.0,0,0.0,412.0,0.0,1329,2296,5491.0,234.0,0
7777_01,1,1,7,1249,1,2,21.0,0,0.0,0.0,0.0,1821,655,0.0,0.0,1
7778_01,2,0,6,1486,2,3,34.0,0,1199.0,33.0,346.0,2529,890,0.0,0.0,0
7778_02,2,1,5,510,2,3,17.0,0,0.0,0.0,0.0,534,890,0.0,0.0,0
7780_01,1,0,6,1614,1,1,33.0,0,0.0,53.0,615.0,2544,467,9.0,0.0,1
7782_01,3,0,3,291,2,1,33.0,0,0.0,73.0,31.0,2412,397,8493.0,9065.0,0
7782_02,3,0,3,291,2,3,28.0,0,0.0,180.0,0.0,523,397,778.0,4973.0,0
7783_01,2,1,6,1487,2,3,18.0,0,0.0,0.0,0.0,1545,1531,0.0,0.0,1
7784_01,2,1,6,1615,1,3,28.0,0,0.0,0.0,0.0,1223,1391,0.0,0.0,1
7785_01,1,0,7,1261,2,3,13.0,0,406.0,0.0,52.0,604,678,0.0,387.0,0
7786_01,1,0,6,1616,1,3,38.0,0,0.0,0.0,0.0,2864,747,45.0,3372.0,0
7787_01,3,0,2,301,2,1,39.0,0,258.0,1541.0,0.0,1022,2259,-1.0,621.0,0
7787_02,3,1,0,0,0,3,18.0,0,0.0,0.0,0.0,2713,2259,0.0,0.0,1
7788_01,1,0,6,1488,2,2,43.0,0,0.0,0.0,110.0,1227,445,538.0,0.0,0
7789_01,1,0,6,1489,2,3,32.0,0,-1.0,368.0,0.0,2440,880,304.0,741.0,0
7790_01,0,1,6,1490,2,3,29.0,0,0.0,0.0,0.0,2615,1610,0.0,0.0,0
7790_02,2,0,6,1490,2,1,45.0,0,810.0,0.0,132.0,1088,1610,198.0,0.0,0
7790_03,2,1,6,1490,2,3,25.0,0,0.0,0.0,0.0,854,1610,0.0,0.0,1
7791_01,1,0,6,1491,2,1,64.0,0,19.0,261.0,208.0,2192,2373,0.0,214.0,0
7793_01,0,0,6,1617,1,3,18.0,0,0.0,0.0,0.0,573,2100,0.0,2141.0,0
7797_01,1,0,5,506,1,3,44.0,0,358.0,303.0,0.0,939,2301,0.0,131.0,0
7800_01,1,1,7,1251,1,3,15.0,0,0.0,0.0,-1.0,997,38,0.0,0.0,1
7801_01,0,0,0,0,0,1,21.0,0,1720.0,2337.0,0.0,2609,1698,1.0,335.0,0
7802_01,2,0,6,1620,1,3,33.0,0,166.0,634.0,419.0,1038,2045,201.0,1178.0,0
7803_01,1,0,7,1253,1,1,3.0,0,0.0,0.0,0.0,1422,1651,0.0,0.0,0
7803_02,1,1,7,1253,1,1,19.0,0,0.0,0.0,0.0,799,1651,0.0,0.0,1
7805_01,1,0,7,1254,1,3,37.0,0,0.0,0.0,0.0,1426,1538,0.0,0.0,0
7806_01,1,0,6,1621,1,1,24.0,0,0.0,688.0,0.0,2214,1281,0.0,1.0,0
7808_01,1,0,7,1256,1,3,26.0,0,0.0,79.0,53.0,746,433,-1.0,0.0,0
7809_01,2,1,6,1493,2,3,26.0,0,0.0,0.0,-1.0,141,1990,0.0,0.0,1
7809_02,2,1,6,1493,2,3,26.0,0,0.0,0.0,0.0,1078,1990,0.0,-1.0,1
7810_01,1,0,6,1494,2,3,22.0,-1,769.0,0.0,0.0,2833,1247,1.0,729.0,0
7812_01,2,0,6,1495,2,3,26.0,0,1333.0,0.0,50.0,2749,1545,0.0,0.0,0
7813_01,1,0,6,1622,1,3,27.0,0,0.0,55.0,0.0,1525,1909,740.0,85.0,0
7815_01,1,0,6,1496,2,2,27.0,0,0.0,605.0,0.0,473,889,0.0,0.0,1
7816_01,1,-1,6,1497,2,2,37.0,0,0.0,925.0,0.0,1669,677,0.0,0.0,1
7818_01,1,1,7,1257,1,3,22.0,0,0.0,0.0,0.0,1768,2019,0.0,0.0,0
7820_01,1,0,7,1258,1,1,24.0,0,0.0,0.0,809.0,1236,1988,0.0,0.0,1
7821_01,0,0,7,1264,2,3,23.0,0,535.0,3.0,17.0,175,1038,0.0,214.0,0
7824_01,1,0,6,1624,1,2,18.0,0,0.0,76.0,0.0,1750,1687,993.0,6.0,0
7828_01,1,1,7,1266,2,3,28.0,0,0.0,0.0,0.0,975,997,0.0,0.0,0
7829_01,1,1,7,1267,2,3,4.0,0,0.0,0.0,0.0,839,2151,0.0,0.0,1
7830_01,1,1,7,1268,2,2,23.0,0,0.0,0.0,0.0,2678,1242,0.0,0.0,1
7830_02,1,1,7,1268,2,2,2.0,0,0.0,0.0,0.0,1669,1242,0.0,0.0,1
7830_03,1,0,7,1268,2,3,46.0,0,0.0,-1.0,0.0,1230,1242,17.0,655.0,0
7830_04,0,0,7,1268,2,3,0.0,0,0.0,0.0,0.0,1887,1242,0.0,0.0,0
7831_01,2,0,6,1626,1,3,16.0,0,1095.0,0.0,54.0,2399,1954,0.0,0.0,0
7832_01,2,0,4,228,2,3,19.0,0,1823.0,36.0,81.0,1630,1820,0.0,0.0,0
7833_01,3,0,2,305,2,1,34.0,0,0.0,3424.0,6.0,2541,1686,2445.0,1128.0,0
7833_02,3,0,2,305,2,3,34.0,0,11.0,3299.0,0.0,2135,1686,1013.0,15.0,1
7834_01,1,0,7,1269,2,3,24.0,0,482.0,967.0,349.0,1803,903,19.0,0.0,0
7835_01,1,1,7,1270,2,2,28.0,0,0.0,0.0,0.0,2853,775,0.0,0.0,0
7837_01,3,1,2,306,2,1,44.0,0,0.0,0.0,0.0,160,920,0.0,0.0,1
7837_02,3,1,2,306,2,3,35.0,0,0.0,0.0,0.0,2329,920,0.0,0.0,1
7839_01,1,0,7,1259,1,3,20.0,0,0.0,0.0,0.0,1116,819,0.0,0.0,0
7840_01,1,0,6,1500,2,2,18.0,0,328.0,0.0,0.0,1358,222,24.0,309.0,0
7841_01,1,0,7,1260,1,2,43.0,0,6.0,25.0,0.0,153,441,5250.0,0.0,0
7841_02,1,0,6,1627,1,2,48.0,0,0.0,0.0,501.0,1742,441,242.0,0.0,0
7842_01,2,0,5,513,2,3,46.0,0,52.0,0.0,1185.0,2565,94,61.0,0.0,1
7843_01,2,1,0,0,0,3,75.0,0,0.0,0.0,0.0,2075,1477,0.0,0.0,1
7845_01,3,1,2,307,2,1,24.0,0,0.0,0.0,0.0,2723,742,0.0,0.0,1
7847_01,1,0,7,1261,1,3,34.0,0,0.0,9.0,617.0,879,71,0.0,281.0,0
7848_01,2,-1,0,0,0,3,29.0,0,1052.0,0.0,635.0,231,1319,0.0,0.0,0
7848_02,2,1,6,1501,2,3,46.0,0,0.0,0.0,0.0,2199,1319,0.0,0.0,1
7849_01,1,0,7,1271,2,3,22.0,0,558.0,63.0,0.0,1437,80,0.0,0.0,0
7850_01,2,1,5,514,2,3,42.0,0,0.0,0.0,0.0,1591,2333,0.0,0.0,0
7851_01,2,1,6,1629,1,3,46.0,0,0.0,0.0,0.0,919,2364,0.0,0.0,1
7852_01,1,0,5,508,1,3,15.0,0,0.0,6.0,0.0,927,1711,981.0,0.0,0
7853_01,0,0,6,1502,2,3,42.0,0,1227.0,773.0,14.0,2832,1004,0.0,0.0,0
7853_02,2,0,5,515,2,3,31.0,0,166.0,0.0,297.0,282,1004,835.0,0.0,0
7853_03,2,1,6,1502,2,3,9.0,0,0.0,0.0,0.0,1356,1004,0.0,0.0,1
7856_01,1,0,6,1503,2,3,34.0,-1,0.0,0.0,0.0,2728,435,156.0,620.0,0
7858_01,1,0,7,1264,1,3,21.0,0,9.0,0.0,0.0,1894,2122,25.0,811.0,0
7858_02,1,0,6,1630,1,1,16.0,0,0.0,11.0,0.0,760,2122,863.0,0.0,0
7858_03,1,0,6,1630,1,3,40.0,0,634.0,60.0,134.0,2679,2122,0.0,0.0,0
7859_01,0,0,6,1504,2,3,23.0,0,550.0,0.0,738.0,1010,1619,0.0,0.0,1
7861_01,1,1,7,1265,1,3,6.0,-1,0.0,0.0,0.0,1498,891,0.0,0.0,0
7863_01,1,0,6,1505,2,3,17.0,0,99.0,516.0,1967.0,2811,75,0.0,6.0,1
7864_01,1,0,6,1506,2,1,37.0,0,19.0,443.0,1769.0,1742,38,0.0,3.0,1
7865_01,3,1,3,293,2,2,30.0,0,0.0,0.0,0.0,636,666,0.0,0.0,1
7865_02,3,1,3,293,2,3,32.0,0,0.0,0.0,0.0,1683,666,0.0,0.0,1
7865_03,3,1,3,293,2,1,41.0,0,0.0,0.0,0.0,1053,666,0.0,0.0,1
7866_01,3,0,3,255,1,1,43.0,0,0.0,16856.0,0.0,2770,59,4344.0,977.0,0
7868_01,1,0,5,517,2,1,17.0,0,6256.0,0.0,0.0,1742,1846,1.0,21.0,0
7870_01,3,1,2,257,1,3,37.0,0,0.0,0.0,0.0,2115,680,0.0,0.0,1
7871_01,1,1,0,0,0,3,18.0,0,0.0,0.0,0.0,2402,1971,0.0,0.0,1
7872_01,1,-1,7,1267,1,3,1.0,0,0.0,0.0,0.0,1093,1881,0.0,0.0,0
7872_02,1,0,7,1267,1,3,38.0,0,0.0,0.0,0.0,2636,1573,1714.0,0.0,0
7872_03,1,0,6,1633,1,3,25.0,0,131.0,124.0,408.0,2252,1881,196.0,9.0,0
7872_04,1,0,7,1267,1,3,6.0,0,0.0,0.0,0.0,271,1881,0.0,0.0,0
7872_05,1,1,7,1267,1,3,1.0,0,0.0,0.0,0.0,1794,1881,0.0,0.0,1
7872_06,1,0,7,1267,1,2,7.0,0,0.0,0.0,0.0,830,1881,0.0,0.0,1
7873_01,0,0,6,1634,1,3,24.0,0,569.0,156.0,0.0,398,2111,12.0,0.0,0
7873_02,1,0,6,1634,1,3,19.0,0,0.0,721.0,0.0,848,2111,25.0,1.0,1
7875_01,3,1,2,309,2,1,26.0,0,0.0,0.0,0.0,1014,1733,0.0,0.0,1
7877_01,1,0,7,1268,1,3,49.0,0,0.0,1738.0,0.0,552,2221,19.0,0.0,0
7878_01,1,0,7,1269,1,3,18.0,0,0.0,0.0,32.0,2090,782,0.0,673.0,0
7879_01,1,0,7,1270,1,3,25.0,0,0.0,478.0,71.0,2150,516,11.0,162.0,0
7881_01,1,0,6,1507,2,3,46.0,0,248.0,-1.0,0.0,1785,2044,4.0,0.0,0
7882_01,1,1,7,1271,1,3,33.0,0,0.0,0.0,0.0,2591,872,0.0,0.0,0
7882_02,1,0,7,1271,1,3,10.0,0,0.0,0.0,0.0,604,872,0.0,0.0,1
7883_01,1,1,7,1272,1,3,38.0,0,0.0,0.0,0.0,1027,997,0.0,0.0,1
7884_01,2,0,5,512,1,3,23.0,0,1610.0,2.0,465.0,1899,2137,0.0,0.0,0
7885_01,1,1,7,1273,1,3,26.0,0,0.0,0.0,0.0,161,315,0.0,0.0,1
7886_01,1,0,7,1274,1,3,16.0,0,0.0,11.0,0.0,2292,848,8.0,827.0,0
7888_01,1,0,5,518,2,3,29.0,0,37.0,0.0,644.0,1675,993,0.0,177.0,1
7889_01,3,1,3,256,1,2,35.0,0,0.0,0.0,0.0,2342,1200,0.0,0.0,1
7890_01,1,0,6,1508,2,3,58.0,0,0.0,268.0,0.0,1640,1227,109.0,594.0,0
7890_02,1,1,7,1273,2,1,17.0,0,0.0,0.0,0.0,766,1227,0.0,0.0,1
7890_03,1,1,0,0,0,3,16.0,0,0.0,0.0,0.0,2238,1041,0.0,0.0,1
7891_01,1,1,7,1274,2,1,2.0,0,0.0,0.0,0.0,689,712,0.0,0.0,1
7891_02,1,-1,0,0,0,3,13.0,0,34.0,1.0,0.0,1106,712,824.0,29.0,0
7892_01,2,0,6,1636,1,3,18.0,0,196.0,0.0,744.0,1172,1970,0.0,0.0,1
7894_01,1,0,5,519,2,1,29.0,0,46.0,68.0,589.0,1069,1612,88.0,0.0,1
7895_01,1,0,6,1509,2,1,21.0,0,102.0,9.0,21.0,1499,1330,464.0,104.0,0
7897_01,3,1,3,295,2,1,43.0,-1,0.0,0.0,0.0,1129,181,0.0,0.0,1
7899_01,1,1,7,1275,2,3,69.0,0,0.0,0.0,0.0,1966,752,0.0,0.0,0
7899_02,1,0,7,1275,2,3,40.0,0,0.0,0.0,14.0,920,752,785.0,10.0,0
7899_03,1,1,7,1275,2,3,1.0,0,0.0,0.0,0.0,1219,2309,0.0,0.0,1
7901_01,2,1,6,1512,2,3,36.0,0,0.0,0.0,0.0,205,1986,0.0,0.0,1
7902_01,1,-1,7,1276,1,3,60.0,0,0.0,0.0,0.0,652,2271,0.0,0.0,0
7902_02,1,1,7,1276,1,2,17.0,0,0.0,0.0,0.0,1219,355,0.0,0.0,1
7902_03,1,1,7,1276,1,3,49.0,0,0.0,0.0,0.0,1328,355,0.0,0.0,0
7902_04,1,0,7,1276,1,3,23.0,0,1.0,700.0,0.0,537,2271,7.0,136.0,0
7903_01,1,0,6,1638,1,3,39.0,0,472.0,0.0,0.0,69,921,173.0,0.0,0
7904_01,1,1,0,0,0,3,53.0,0,0.0,0.0,0.0,1768,840,0.0,0.0,1
7904_02,1,0,7,1277,1,3,26.0,0,485.0,8.0,3958.0,275,840,0.0,0.0,1
7905_01,3,0,3,296,2,3,31.0,0,0.0,87.0,0.0,2779,1847,2263.0,224.0,0
7905_02,3,1,3,296,2,3,48.0,0,0.0,0.0,0.0,840,1847,-1.0,0.0,1
7905_03,3,0,3,296,2,1,26.0,-1,1432.0,1283.0,0.0,944,1847,178.0,5034.0,0
7907_01,2,1,6,1513,2,3,25.0,0,0.0,0.0,0.0,1086,462,0.0,0.0,1
7908_01,3,1,2,310,2,1,25.0,0,0.0,0.0,0.0,88,1404,0.0,0.0,1
7910_01,1,0,6,1639,1,0,30.0,0,4.0,637.0,0.0,2533,1069,0.0,3.0,0
7913_01,1,1,7,1278,2,3,-1.0,0,0.0,0.0,0.0,1427,1049,0.0,0.0,1
7914_01,1,1,7,1278,1,3,23.0,0,0.0,0.0,0.0,275,2220,0.0,0.0,0
7914_02,1,0,7,1278,1,3,24.0,0,0.0,80.0,106.0,1333,2220,344.0,0.0,0
7914_03,1,0,7,1278,1,3,47.0,0,397.0,0.0,321.0,2024,2220,0.0,5.0,1
7916_01,1,1,7,1279,1,3,37.0,0,0.0,0.0,0.0,1948,664,0.0,0.0,0
7918_01,2,1,6,1640,1,3,24.0,0,0.0,0.0,0.0,589,240,0.0,0.0,1
7919_01,1,0,7,1281,1,3,21.0,0,90.0,0.0,817.0,1166,775,0.0,0.0,0
7920_01,2,1,6,1515,2,3,42.0,0,0.0,0.0,0.0,937,1636,0.0,0.0,1
7922_01,1,0,6,1517,2,3,39.0,0,3030.0,79.0,0.0,2168,800,0.0,0.0,0
7924_01,1,0,6,1642,1,3,28.0,0,589.0,57.0,0.0,1264,2171,0.0,0.0,0
7926_01,1,0,5,514,1,3,32.0,0,0.0,0.0,-1.0,1343,308,365.0,1216.0,0
7929_01,3,0,2,311,2,3,31.0,0,0.0,910.0,58.0,1301,1209,1654.0,1217.0,0
7930_01,1,1,0,0,0,3,13.0,0,0.0,0.0,0.0,2363,814,0.0,0.0,1
7935_01,1,0,6,1520,2,3,41.0,0,84.0,0.0,6.0,760,220,811.0,2.0,1
7936_01,1,0,6,1644,1,3,21.0,0,7.0,0.0,622.0,2292,2031,0.0,0.0,0
7936_02,1,0,7,1284,1,3,-1.0,0,0.0,0.0,0.0,249,2031,0.0,0.0,0
7936_03,1,0,7,1284,1,3,9.0,0,0.0,0.0,-1.0,483,2003,0.0,0.0,1
7937_01,3,0,4,229,2,3,36.0,0,0.0,9532.0,0.0,380,1779,2326.0,461.0,0
7937_02,3,1,4,229,2,1,30.0,0,0.0,0.0,0.0,784,1779,0.0,0.0,1
7939_01,1,0,7,1281,2,3,27.0,0,0.0,593.0,0.0,2611,2090,259.0,0.0,0
7940_01,1,0,6,1521,2,3,40.0,0,580.0,0.0,447.0,787,1179,6.0,0.0,0
7941_01,3,0,3,257,1,3,41.0,0,0.0,116.0,10705.0,753,149,9181.0,10.0,0
7943_01,3,1,2,258,1,1,16.0,0,0.0,0.0,0.0,2174,1476,0.0,0.0,1
7943_02,3,0,2,258,1,2,36.0,1,2.0,6504.0,0.0,1788,1476,98.0,4.0,1
7944_01,3,0,4,230,2,3,15.0,0,31.0,804.0,1.0,664,975,4732.0,2577.0,0
7944_02,3,1,4,230,2,3,39.0,0,0.0,0.0,0.0,625,975,0.0,0.0,1
7945_01,2,1,6,1522,2,3,21.0,0,0.0,0.0,0.0,186,991,0.0,0.0,1
7946_01,1,0,6,1645,1,2,24.0,0,0.0,0.0,604.0,1742,1062,0.0,91.0,1
7947_01,2,0,6,1646,1,3,28.0,0,1811.0,1.0,57.0,305,243,0.0,0.0,0
7949_01,1,-1,7,1283,2,3,47.0,0,0.0,14.0,0.0,2464,2378,2330.0,0.0,0
7950_01,0,0,7,1287,1,3,55.0,0,0.0,1620.0,159.0,2004,1263,-1.0,0.0,0
7950_02,1,1,7,1287,1,3,-1.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0,1
7950_03,1,0,5,516,1,1,22.0,0,10.0,0.0,624.0,1364,1263,0.0,85.0,1
7950_04,1,1,7,1287,1,3,26.0,0,0.0,0.0,0.0,133,1263,0.0,0.0,1
7952_01,2,0,6,1523,2,0,62.0,0,100.0,0.0,38.0,1988,753,1211.0,0.0,0
7952_02,2,0,5,524,2,3,53.0,0,868.0,0.0,686.0,2757,753,520.0,24.0,0
7954_01,1,0,7,1284,2,1,29.0,0,30.0,0.0,0.0,2454,99,0.0,780.0,0
7955_01,1,0,7,1288,1,3,21.0,0,640.0,0.0,144.0,180,1012,104.0,0.0,0
7957_01,1,1,7,1285,2,2,18.0,0,0.0,0.0,0.0,2090,309,0.0,0.0,1
7958_01,2,1,5,525,2,3,34.0,0,0.0,0.0,0.0,2804,264,0.0,0.0,1
7960_01,1,0,6,1648,1,3,19.0,0,1.0,7.0,-1.0,2607,33,689.0,0.0,0
7962_01,1,0,7,1290,1,3,14.0,0,0.0,360.0,0.0,2719,1953,25.0,1340.0,0
7967_01,1,0,7,1288,2,3,21.0,0,691.0,0.0,0.0,313,29,-1.0,15.0,0
7968_01,2,0,4,232,2,3,55.0,0,376.0,0.0,858.0,60,2226,0.0,31.0,1
7970_01,3,0,3,258,1,1,18.0,0,0.0,3492.0,0.0,1813,859,506.0,8.0,1
7972_01,3,1,2,260,1,1,33.0,0,0.0,0.0,0.0,1173,1733,0.0,0.0,1
7972_02,3,0,2,260,1,3,35.0,0,-1.0,246.0,25.0,2605,1733,42.0,3730.0,0
7973_01,0,1,3,297,2,3,31.0,0,0.0,0.0,0.0,2304,887,0.0,0.0,1
7974_01,3,0,3,259,1,3,27.0,0,0.0,2318.0,1127.0,1516,605,2423.0,115.0,0
7974_02,3,0,3,259,1,3,-1.0,0,0.0,36.0,89.0,2014,605,948.0,927.0,0
7976_01,1,1,7,1289,2,2,13.0,0,0.0,0.0,0.0,377,174,0.0,0.0,1
7981_01,1,0,6,1652,1,3,24.0,0,24.0,174.0,0.0,1580,493,509.0,15.0,0
7981_02,1,0,7,1293,1,3,22.0,0,31.0,0.0,1.0,735,493,25.0,757.0,0
7982_01,3,1,2,261,1,3,32.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0,0
7982_02,3,1,2,261,1,3,18.0,0,0.0,0.0,0.0,1598,1211,0.0,0.0,1
7983_01,3,1,0,0,0,3,53.0,0,0.0,0.0,0.0,1435,859,0.0,0.0,1
7984_01,2,0,6,1653,1,3,4.0,0,0.0,0.0,0.0,2477,836,0.0,0.0,1
7984_02,2,1,6,1653,1,3,24.0,0,0.0,0.0,0.0,2268,836,0.0,0.0,1
7984_03,2,0,6,1653,1,3,23.0,0,649.0,0.0,622.0,1524,836,0.0,0.0,1
7984_04,2,0,6,1653,1,3,1.0,0,0.0,0.0,0.0,549,836,0.0,0.0,1
7985_01,1,0,6,1654,1,3,18.0,-1,1969.0,0.0,310.0,5,420,0.0,0.0,1
7986_01,2,0,6,1655,1,3,21.0,0,838.0,45.0,455.0,2075,1097,0.0,0.0,0
7987_01,2,0,4,248,1,3,40.0,0,3809.0,0.0,21.0,2542,185,0.0,1.0,0
7988_01,3,1,2,313,2,3,49.0,0,0.0,0.0,0.0,2072,1336,0.0,0.0,1
7989_01,1,1,7,1290,2,2,25.0,0,0.0,0.0,0.0,2397,1043,0.0,0.0,0
7990_01,1,1,7,1294,1,1,21.0,0,0.0,0.0,0.0,2146,2376,0.0,0.0,1
7993_01,3,1,1,96,2,3,40.0,0,0.0,0.0,0.0,2340,1655,0.0,0.0,1
7993_02,3,1,1,96,2,1,47.0,1,0.0,0.0,0.0,773,1655,0.0,0.0,1
7994_01,1,0,7,1295,1,2,25.0,0,153.0,0.0,0.0,1397,597,388.0,0.0,0
7995_01,3,1,0,0,0,3,36.0,0,0.0,0.0,0.0,2557,1830,0.0,0.0,1
7996_01,1,0,6,1657,1,3,39.0,0,17.0,334.0,708.0,1324,1635,17.0,366.0,0
7999_01,3,1,2,262,1,1,26.0,0,0.0,0.0,0.0,938,1211,0.0,0.0,1
8000_01,1,0,7,1292,2,3,0.0,0,0.0,0.0,-1.0,2711,678,0.0,0.0,1
8000_02,1,1,7,1292,2,3,14.0,0,0.0,0.0,0.0,344,678,0.0,0.0,1
8003_01,2,0,6,1659,1,3,7.0,0,0.0,0.0,0.0,1676,2201,0.0,0.0,1
8004_01,2,1,6,1527,2,1,50.0,0,0.0,0.0,0.0,650,562,0.0,0.0,1
8005_01,1,0,6,1528,2,1,22.0,0,0.0,15.0,0.0,1927,1075,548.0,124.0,0
8005_02,1,1,7,1293,2,2,17.0,0,0.0,0.0,0.0,1529,1075,0.0,0.0,1
8005_03,1,0,6,1528,2,3,35.0,0,676.0,0.0,0.0,547,1075,0.0,40.0,0
8006_01,1,0,6,1529,2,3,22.0,0,0.0,1145.0,0.0,2526,339,0.0,371.0,0
8007_01,1,0,7,1296,1,3,26.0,0,0.0,0.0,1.0,1757,945,886.0,0.0,0
