PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
7473_01,1,0,6,1427,2,3,24.0,0,0.0,2.0,0.0,2337,196,1.0,733.0
7473_02,1,0,6,1427,2,1,17.0,0,190.0,0.0,519.0,1778,196,182.0,4.0
7474_01,1,1,7,1214,2,3,53.0,0,0.0,0.0,0.0,313,56,0.0,0.0
7476_01,1,0,6,1428,2,3,23.0,0,11.0,1017.0,0.0,556,986,0.0,1.0
7480_01,1,0,6,1430,2,1,29.0,0,84.0,-1.0,28.0,677,2331,496.0,0.0
7482_01,2,1,6,1547,1,3,21.0,0,0.0,0.0,0.0,1123,412,0.0,0.0
7482_02,0,0,6,1547,1,3,22.0,0,0.0,0.0,976.0,461,1027,1713.0,0.0
7489_01,1,0,7,1211,1,3,2.0,0,0.0,0.0,0.0,1079,1029,-1.0,0.0
7489_02,1,0,6,1548,1,3,-1.0,0,606.0,23.0,3.0,1280,1029,16.0,154.0
7489_03,1,0,7,1211,1,3,20.0,0,0.0,0.0,0.0,556,1029,0.0,-1.0
7491_01,1,1,7,1212,1,3,14.0,0,0.0,0.0,0.0,2637,712,0.0,0.0
7493_01,1,0,6,1549,1,2,26.0,0,0.0,742.0,0.0,2047,1762,0.0,1.0
7497_01,1,1,7,1218,2,3,23.0,0,0.0,0.0,0.0,1469,2143,0.0,0.0
7511_01,1,0,7,1213,1,3,21.0,0,331.0,3485.0,1110.0,44,1772,598.0,-1.0
7516_01,1,0,6,1556,1,3,20.0,0,0.0,709.0,0.0,2469,203,6.0,1.0
7519_01,1,0,6,1558,1,3,19.0,0,1651.0,0.0,0.0,2778,521,0.0,1120.0
7526_01,3,1,4,225,2,3,29.0,0,0.0,0.0,0.0,876,1622,0.0,0.0
7528_01,1,1,7,1220,2,3,58.0,0,0.0,0.0,0.0,2191,1010,0.0,0.0
7528_02,1,1,7,1220,2,1,13.0,0,0.0,0.0,0.0,1965,1010,-1.0,0.0
7528_03,1,0,6,1438,2,3,32.0,0,482.0,0.0,0.0,200,1010,321.0,0.0
7528_04,1,1,7,1220,2,1,23.0,0,0.0,0.0,0.0,2459,1010,0.0,0.0
7530_01,3,1,2,285,2,1,38.0,0,0.0,0.0,0.0,1055,1299,0.0,0.0
7530_02,3,0,2,285,2,1,47.0,0,0.0,3361.0,0.0,1813,1299,1344.0,3228.0
7530_03,3,-1,2,285,2,3,38.0,0,0.0,1222.0,0.0,1650,1299,734.0,3153.0
7530_04,3,0,2,285,2,1,47.0,0,0.0,744.0,0.0,2195,1299,8911.0,1165.0
7532_01,1,1,7,1222,2,1,20.0,0,0.0,0.0,0.0,1921,1313,0.0,0.0
7537_01,1,1,7,1224,2,1,32.0,0,0.0,0.0,0.0,1423,2198,0.0,0.0
7539_01,3,1,3,242,1,3,42.0,0,0.0,0.0,0.0,1286,323,0.0,0.0
7539_02,3,0,3,242,1,3,34.0,0,0.0,4402.0,9.0,2113,323,788.0,79.0
7540_01,1,0,6,1563,1,3,60.0,0,0.0,30.0,173.0,291,452,572.0,0.0
7541_01,2,1,6,1441,2,3,30.0,0,0.0,0.0,0.0,1543,64,0.0,0.0
7541_02,0,1,6,1441,2,3,11.0,0,0.0,0.0,0.0,1290,1842,0.0,0.0
7541_03,2,1,5,500,2,3,45.0,0,0.0,0.0,0.0,144,64,0.0,0.0
7546_01,3,1,3,243,1,1,39.0,1,0.0,0.0,-1.0,1870,1709,0.0,0.0
7547_01,1,0,6,1565,1,3,19.0,0,0.0,1379.0,0.0,585,571,70.0,0.0
7548_01,1,0,6,1566,1,3,18.0,0,20.0,0.0,572.0,1781,507,254.0,452.0
7551_01,1,0,6,1443,2,2,34.0,0,0.0,0.0,1349.0,942,1521,1.0,0.0
7554_01,1,1,7,1226,2,3,-1.0,0,0.0,0.0,0.0,2671,1940,0.0,0.0
7555_01,0,0,5,491,1,1,30.0,0,1487.0,306.0,478.0,1114,731,65.0,1.0
7556_01,3,1,3,280,2,3,48.0,0,0.0,0.0,0.0,2395,1316,0.0,0.0
7556_02,0,1,3,280,2,1,38.0,0,0.0,0.0,0.0,1815,1316,0.0,0.0
7556_03,3,0,0,0,0,3,33.0,0,0.0,673.0,0.0,1832,1316,0.0,783.0
7556_04,3,1,3,280,2,1,47.0,0,0.0,0.0,0.0,1434,2263,0.0,0.0
7557_01,2,0,6,1567,1,3,29.0,-1,1118.0,0.0,606.0,2641,1303,50.0,0.0
7557_02,2,1,6,1567,1,3,8.0,0,0.0,0.0,0.0,2739,1303,0.0,0.0
7557_03,2,1,6,1567,1,3,47.0,0,0.0,0.0,0.0,626,1303,0.0,0.0
7558_01,2,0,5,492,1,3,26.0,1,1141.0,315.0,652.0,87,27,0.0,0.0
7558_02,2,1,6,1568,1,1,13.0,0,0.0,0.0,0.0,46,27,0.0,0.0
7562_01,1,0,6,1446,2,3,18.0,0,0.0,-1.0,0.0,2399,1954,645.0,4.0
7564_01,2,0,6,1447,2,3,27.0,0,1382.0,0.0,0.0,2354,882,0.0,62.0
7566_01,3,0,4,236,1,3,27.0,0,0.0,1822.0,0.0,2342,1184,97.0,1165.0
7570_01,3,0,2,248,1,3,30.0,0,0.0,0.0,0.0,1707,1989,0.0,0.0
7570_02,3,0,2,248,1,3,25.0,0,2044.0,10302.0,0.0,1761,1989,4.0,4009.0
7571_01,2,0,4,238,1,3,26.0,0,1022.0,0.0,140.0,870,2284,20.0,0.0
7575_01,1,0,6,1448,2,3,20.0,0,718.0,0.0,0.0,1498,433,0.0,43.0
7581_01,3,0,5,503,2,3,52.0,0,0.0,3453.0,2228.0,1035,40,7.0,2342.0
7582_01,1,1,7,1218,1,3,3.0,0,0.0,0.0,0.0,1339,239,0.0,0.0
7582_02,1,0,7,1218,1,3,6.0,0,0.0,0.0,0.0,1190,239,0.0,0.0
7582_03,1,0,7,1218,1,3,0.0,0,0.0,0.0,0.0,2286,239,0.0,0.0
7582_04,1,0,6,1573,1,3,22.0,0,0.0,545.0,0.0,2694,239,145.0,0.0
7582_05,1,1,7,1218,1,3,1.0,0,0.0,0.0,0.0,2690,239,0.0,0.0
7587_01,1,0,6,1575,1,3,44.0,0,0.0,729.0,0.0,2328,630,0.0,0.0
7589_01,1,1,7,1220,1,2,18.0,0,0.0,0.0,0.0,1719,150,0.0,0.0
7590_01,0,0,6,1449,2,3,20.0,0,0.0,7.0,1393.0,1264,2100,11.0,0.0
7591_01,1,0,5,494,1,3,29.0,0,150.0,1459.0,0.0,292,2202,0.0,0.0
7591_02,1,0,6,1576,1,0,28.0,0,71.0,296.0,323.0,689,2202,2.0,0.0
7593_01,3,1,1,82,1,1,39.0,0,0.0,0.0,0.0,2139,1453,0.0,0.0
7597_01,1,1,7,1221,1,3,11.0,0,0.0,0.0,0.0,1225,2383,0.0,0.0
7597_02,1,1,7,1221,1,2,2.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
7597_03,1,0,6,1577,1,3,15.0,0,0.0,230.0,0.0,1679,727,214.0,1106.0
7597_04,1,1,7,1221,1,3,32.0,0,0.0,0.0,0.0,1029,1433,0.0,0.0
7597_05,1,-1,6,1577,1,2,15.0,0,1660.0,0.0,1245.0,265,2383,0.0,0.0
7597_06,1,0,7,1221,1,3,1.0,0,0.0,0.0,0.0,413,727,0.0,0.0
7597_07,1,0,6,1577,1,3,20.0,0,0.0,6.0,259.0,296,1433,367.0,713.0
7600_01,3,1,1,91,2,1,25.0,0,0.0,0.0,0.0,951,559,0.0,0.0
7600_02,3,0,1,91,2,3,32.0,1,0.0,1111.0,-1.0,2532,559,1439.0,221.0
7602_01,3,1,5,504,2,1,32.0,0,0.0,0.0,0.0,2063,1039,0.0,0.0
7603_01,1,0,6,1578,1,3,18.0,0,0.0,1381.0,0.0,1608,1658,0.0,3.0
7607_01,1,0,6,1580,1,3,49.0,0,0.0,583.0,225.0,1477,1698,69.0,305.0
7610_01,1,0,7,1233,2,1,2.0,0,0.0,0.0,0.0,2002,916,0.0,0.0
7610_02,1,0,6,1455,2,3,13.0,0,117.0,679.0,0.0,2363,916,0.0,25.0
7611_01,2,0,6,1581,1,3,28.0,0,1626.0,0.0,0.0,2519,1293,208.0,91.0
7611_02,2,0,6,1581,1,2,56.0,0,90.0,0.0,82.0,1308,1293,0.0,519.0
7612_01,1,0,6,1456,2,3,27.0,0,0.0,0.0,8.0,339,745,1227.0,13.0
7612_02,1,1,7,1234,2,3,34.0,0,0.0,0.0,0.0,2730,745,0.0,0.0
7613_01,3,1,2,249,1,3,28.0,0,0.0,0.0,0.0,281,2086,0.0,0.0
7615_01,1,-1,7,1222,1,3,31.0,0,0.0,0.0,114.0,407,921,4.0,901.0
7617_01,2,0,6,1582,1,3,24.0,0,85.0,0.0,-1.0,1754,544,0.0,-1.0
7619_01,1,1,7,1236,2,3,8.0,0,0.0,0.0,0.0,1003,1880,0.0,0.0
7629_01,1,0,7,1238,2,3,20.0,0,-1.0,399.0,2871.0,2870,808,0.0,454.0
7629_02,1,0,6,1459,2,2,63.0,0,0.0,1362.0,0.0,2325,808,18.0,358.0
7629_03,1,0,7,1238,2,1,0.0,0,0.0,0.0,0.0,2128,808,0.0,0.0
7636_01,1,0,5,498,1,3,13.0,0,1118.0,0.0,93.0,1906,989,5.0,393.0
7637_01,2,0,6,1460,2,3,1.0,0,0.0,0.0,0.0,1702,610,0.0,0.0
7637_02,2,0,6,1460,2,3,13.0,0,2758.0,0.0,-1.0,916,2017,6.0,0.0
7637_03,2,0,6,1460,2,3,2.0,0,0.0,0.0,0.0,2032,610,0.0,0.0
7638_01,1,1,7,1225,1,3,18.0,0,0.0,0.0,0.0,1343,75,0.0,0.0
7642_01,2,1,6,1587,1,3,30.0,0,0.0,0.0,0.0,1826,2201,-1.0,0.0
7645_01,3,1,2,291,2,1,35.0,0,0.0,0.0,0.0,836,1249,0.0,0.0
7648_01,2,0,6,1588,1,1,28.0,0,0.0,0.0,1171.0,618,2081,0.0,0.0
7651_01,2,1,6,1589,1,3,28.0,0,0.0,0.0,0.0,2493,1845,0.0,0.0
7653_01,1,0,7,1243,2,3,48.0,0,0.0,0.0,0.0,366,1917,909.0,0.0
7654_01,3,1,3,248,1,3,34.0,0,0.0,0.0,0.0,2012,54,0.0,0.0
7655_01,1,0,6,1462,2,3,16.0,0,0.0,1000.0,1.0,1731,290,0.0,0.0
7657_01,1,0,6,1463,2,2,24.0,0,12.0,158.0,0.0,757,729,0.0,1241.0
7658_01,0,0,2,293,2,3,53.0,0,5.0,2572.0,0.0,1604,1042,0.0,-1.0
7659_01,1,0,6,1464,2,3,24.0,0,0.0,0.0,42.0,1258,1755,0.0,849.0
7662_01,2,1,6,1590,1,3,32.0,0,-1.0,0.0,0.0,497,363,0.0,0.0
7663_01,1,1,7,1246,2,1,15.0,0,0.0,0.0,0.0,262,970,0.0,0.0
7664_01,1,0,7,1228,1,2,24.0,0,0.0,7.0,1.0,1578,2171,498.0,0.0
7668_01,1,0,6,1592,1,3,35.0,0,13.0,0.0,682.0,2335,184,0.0,-1.0
7672_01,3,0,3,249,1,3,42.0,0,0.0,4583.0,0.0,346,1713,5737.0,3860.0
7673_01,1,-1,6,1593,1,2,18.0,0,122.0,399.0,1.0,2399,1954,38.0,27.0
7674_01,1,0,6,1594,1,3,15.0,0,3.0,0.0,48.0,1287,1926,0.0,896.0
7675_01,2,0,6,1595,1,3,37.0,-1,414.0,991.0,288.0,1097,1504,0.0,0.0
7681_01,2,1,5,505,2,3,35.0,0,0.0,0.0,0.0,2381,1781,0.0,0.0
7685_01,1,1,7,1249,2,3,34.0,0,0.0,0.0,0.0,221,1347,0.0,0.0
7686_01,1,1,7,1250,2,1,21.0,0,0.0,0.0,0.0,1190,1245,0.0,0.0
7695_01,1,0,6,1600,1,3,14.0,0,113.0,0.0,940.0,1836,211,3.0,21.0
7701_01,2,0,6,1468,2,3,16.0,0,643.0,163.0,954.0,903,226,0.0,0.0
7704_01,1,0,6,1469,2,1,23.0,0,0.0,7.0,1950.0,1040,1376,87.0,0.0
7706_01,3,0,3,288,2,3,53.0,0,0.0,394.0,2646.0,2063,650,99.0,113.0
7718_01,3,1,2,297,2,3,18.0,0,0.0,0.0,0.0,469,2253,0.0,0.0
7722_01,1,0,6,1607,1,3,16.0,0,195.0,789.0,92.0,421,1732,63.0,0.0
7725_01,3,1,4,243,1,3,34.0,0,0.0,0.0,0.0,135,1613,0.0,0.0
7726_01,1,1,7,1241,1,3,13.0,0,0.0,0.0,0.0,2579,1242,0.0,0.0
7730_01,0,0,6,1473,2,2,25.0,0,10.0,6.0,0.0,1322,1952,1.0,570.0
7732_01,1,0,0,0,0,3,43.0,0,8.0,0.0,0.0,2039,1872,780.0,0.0
7733_01,2,0,6,1474,2,3,39.0,0,821.0,37.0,260.0,1038,555,1.0,0.0
7734_01,1,0,6,1608,1,1,19.0,0,0.0,257.0,431.0,1927,864,0.0,5.0
7735_01,2,0,6,1475,2,0,21.0,0,489.0,15.0,6.0,1078,2023,777.0,1.0
7737_01,1,1,7,1242,1,3,20.0,0,0.0,0.0,0.0,2303,1529,0.0,0.0
7740_01,0,0,6,1610,1,2,16.0,0,0.0,0.0,672.0,2038,32,0.0,0.0
7740_02,1,0,7,1243,1,3,9.0,0,0.0,0.0,0.0,1965,32,0.0,0.0
7745_01,1,0,6,1478,2,3,18.0,0,0.0,743.0,0.0,2711,1528,40.0,20.0
7750_01,1,0,6,1479,2,1,23.0,0,0.0,299.0,1.0,1245,2402,69.0,374.0
7756_01,1,0,6,1481,2,3,36.0,0,2.0,2141.0,0.0,182,554,0.0,8.0
7758_01,1,0,6,1482,2,3,30.0,0,69.0,0.0,2.0,874,980,653.0,0.0
7759_01,1,0,6,1483,2,3,46.0,0,11.0,52.0,666.0,2717,1868,0.0,0.0
7762_01,1,0,5,509,2,3,22.0,0,0.0,0.0,0.0,2480,1,0.0,789.0
7765_01,1,1,7,1255,2,3,1.0,0,0.0,0.0,0.0,997,490,0.0,0.0
7765_02,1,1,7,1255,2,3,21.0,0,0.0,0.0,0.0,2303,490,0.0,0.0
7765_03,1,1,7,1255,2,3,24.0,0,0.0,0.0,0.0,2613,490,0.0,0.0
7766_01,1,0,7,1256,2,3,51.0,0,704.0,0.0,0.0,2611,2192,2.0,0.0
7772_01,1,1,7,1247,1,3,26.0,0,0.0,0.0,0.0,1398,1418,0.0,0.0
7779_01,3,0,1,95,2,1,35.0,0,0.0,3495.0,0.0,2632,320,53.0,758.0
7781_01,1,0,7,1260,2,2,22.0,0,0.0,-1.0,0.0,482,2322,46.0,643.0
7792_01,3,1,2,302,2,1,30.0,-1,0.0,0.0,0.0,1207,2256,-1.0,0.0
7792_02,3,1,2,302,2,3,28.0,0,0.0,0.0,0.0,2442,2256,0.0,0.0
7792_03,3,1,2,302,2,1,33.0,0,0.0,0.0,0.0,2445,1031,0.0,0.0
7792_04,3,0,2,302,2,3,56.0,0,3.0,347.0,4.0,2767,1031,1263.0,1072.0
7792_05,3,1,2,302,2,1,32.0,0,0.0,0.0,0.0,416,1031,0.0,0.0
7794_01,2,0,5,511,2,3,39.0,0,1173.0,0.0,0.0,101,42,0.0,0.0
7795_01,1,0,6,1618,1,3,25.0,-1,1014.0,0.0,69.0,2046,2306,22.0,3.0
7795_02,1,0,5,505,1,3,25.0,0,0.0,31.0,952.0,194,2306,0.0,0.0
7796_01,1,0,7,1250,1,3,34.0,0,51.0,203.0,0.0,2456,1281,386.0,242.0
7798_01,1,0,5,507,1,3,-1.0,0,294.0,76.0,9.0,1084,2152,0.0,-1.0
7798_02,1,0,6,1619,1,1,18.0,0,0.0,0.0,1446.0,671,2152,0.0,0.0
7799_01,1,0,7,1262,2,3,18.0,0,13.0,9.0,721.0,2278,902,3.0,63.0
7804_01,1,0,0,0,0,3,23.0,0,502.0,2.0,52.0,2609,1577,0.0,2698.0
7807_01,0,1,7,1255,1,2,21.0,0,0.0,0.0,0.0,10,145,0.0,0.0
7811_01,2,1,5,512,2,3,47.0,0,0.0,0.0,0.0,1692,1021,0.0,0.0
7814_01,1,0,6,1623,1,3,18.0,0,0.0,563.0,93.0,2383,1137,0.0,75.0
7817_01,1,0,6,1498,2,3,43.0,0,0.0,251.0,0.0,155,2068,357.0,363.0
7819_01,1,1,7,1263,2,3,18.0,0,0.0,0.0,0.0,1959,815,0.0,0.0
7822_01,3,0,3,254,1,3,25.0,0,2.0,1297.0,0.0,599,2365,-1.0,1339.0
7823_01,1,1,7,1265,2,1,30.0,0,0.0,0.0,0.0,2004,313,0.0,0.0
7825_01,2,0,6,1625,1,3,21.0,0,110.0,0.0,166.0,2353,1091,2412.0,0.0
7825_02,2,0,6,1625,1,3,24.0,0,22.0,0.0,1968.0,1013,1091,0.0,0.0
7825_03,2,0,6,1625,1,1,20.0,0,5.0,1.0,-1.0,820,1091,1479.0,0.0
7826_01,3,1,2,303,2,1,30.0,0,0.0,0.0,0.0,2722,1555,0.0,0.0
7827_01,3,1,2,304,2,3,58.0,0,0.0,0.0,0.0,1429,766,0.0,0.0
7836_01,1,0,6,1499,2,2,36.0,0,1314.0,0.0,1187.0,2696,278,113.0,0.0
7838_01,3,1,3,292,2,3,27.0,0,0.0,0.0,0.0,1399,1146,0.0,0.0
7844_01,3,0,2,256,1,3,33.0,1,694.0,2031.0,6.0,1410,123,10.0,1606.0
7846_01,3,0,2,308,2,3,55.0,0,0.0,2820.0,0.0,1877,2203,321.0,6946.0
7846_02,3,1,2,308,2,1,24.0,0,0.0,0.0,0.0,128,2203,0.0,0.0
7854_01,1,-1,7,1262,1,1,17.0,0,0.0,0.0,0.0,2225,1058,0.0,0.0
7855_01,1,0,5,516,2,3,19.0,0,2.0,43.0,7.0,2398,280,0.0,853.0
7857_01,1,1,7,1263,1,2,25.0,0,0.0,0.0,0.0,69,685,0.0,0.0
7860_01,1,0,5,509,1,3,22.0,0,-1.0,0.0,0.0,2064,1598,0.0,790.0
7862_01,1,1,7,1266,1,3,16.0,0,0.0,0.0,0.0,1315,1773,0.0,0.0
7867_01,1,0,6,1631,1,3,36.0,0,100.0,680.0,1.0,733,1515,90.0,0.0
7869_01,1,0,6,1632,1,3,40.0,0,0.0,0.0,0.0,1559,1510,549.0,140.0
7874_01,1,0,6,1635,1,3,21.0,0,1004.0,0.0,22.0,103,1700,3.0,0.0
7874_02,1,0,5,510,1,1,24.0,0,0.0,351.0,289.0,736,1700,0.0,0.0
7876_01,2,0,5,511,1,3,26.0,0,0.0,0.0,0.0,2685,1821,0.0,0.0
7880_01,3,1,1,84,1,3,30.0,-1,0.0,0.0,0.0,2323,1264,0.0,0.0
7880_02,3,0,1,84,1,1,27.0,0,0.0,476.0,21.0,1849,361,2.0,2067.0
7887_01,1,1,7,1275,1,3,24.0,0,0.0,0.0,0.0,2133,2075,0.0,0.0
7893_01,3,1,3,294,2,3,23.0,0,0.0,0.0,0.0,1159,1522,0.0,0.0
7893_02,3,1,3,294,2,1,55.0,0,0.0,0.0,0.0,475,1522,0.0,0.0
7893_03,3,1,3,294,2,1,47.0,-1,-1.0,0.0,0.0,1317,1522,0.0,0.0
7893_04,3,1,3,294,2,1,31.0,0,0.0,0.0,0.0,2424,1522,0.0,0.0
7893_05,3,1,3,294,2,3,40.0,0,0.0,0.0,0.0,207,1522,0.0,-1.0
7896_01,1,0,6,1510,2,3,19.0,0,189.0,945.0,4.0,1608,228,132.0,0.0
7898_01,1,0,6,1637,1,3,18.0,0,611.0,174.0,0.0,1667,1988,4.0,15.0
7900_01,1,0,6,1511,2,1,48.0,0,0.0,1.0,43.0,2809,2385,0.0,604.0
7906_01,1,0,7,1276,2,3,15.0,0,0.0,5.0,0.0,1742,1049,902.0,12.0
7909_01,1,0,6,1514,2,3,47.0,0,0.0,163.0,0.0,1927,1992,175.0,379.0
7909_02,1,-1,5,520,2,3,21.0,0,8.0,0.0,0.0,1769,1992,0.0,1612.0
7911_01,1,1,7,1277,2,3,18.0,0,0.0,0.0,0.0,1376,1596,0.0,0.0
7912_01,1,0,5,513,1,3,20.0,0,1285.0,229.0,-1.0,1313,1908,0.0,7.0
7915_01,2,1,5,521,2,3,20.0,0,0.0,0.0,0.0,375,1813,0.0,0.0
7915_02,2,0,0,0,0,3,19.0,0,1857.0,0.0,26.0,1795,1813,0.0,0.0
7915_03,2,1,5,521,2,3,22.0,0,0.0,0.0,0.0,336,1813,0.0,0.0
7917_01,1,1,7,1280,1,3,16.0,0,-1.0,0.0,0.0,446,1444,0.0,0.0
7921_01,2,0,6,1516,2,3,26.0,0,79.0,66.0,943.0,1229,1391,0.0,69.0
7921_02,2,0,5,522,2,3,27.0,0,881.0,33.0,94.0,534,1391,40.0,0.0
7923_01,1,0,6,1641,1,1,17.0,0,0.0,0.0,632.0,1263,436,0.0,55.0
7925_01,1,0,6,1518,2,3,24.0,0,0.0,56.0,975.0,1080,1872,0.0,0.0
7927_01,1,1,7,1282,1,2,55.0,0,0.0,0.0,0.0,2671,1801,0.0,0.0
7927_02,1,1,7,1282,1,3,7.0,0,0.0,0.0,0.0,222,1801,0.0,0.0
7927_03,1,0,7,1282,1,3,-1.0,0,0.0,0.0,0.0,655,1801,0.0,0.0
7928_01,1,0,7,1279,2,3,29.0,0,-1.0,0.0,572.0,248,1212,4.0,5.0
7931_01,1,0,5,523,2,1,31.0,0,28.0,48.0,0.0,1972,1808,0.0,622.0
7932_01,1,0,7,1280,2,3,44.0,0,5.0,0.0,812.0,1704,1563,17.0,99.0
7933_01,2,0,6,1643,1,3,26.0,0,0.0,0.0,2619.0,1871,606,0.0,0.0
7934_01,2,0,6,1519,2,3,3.0,0,0.0,0.0,0.0,1721,1134,0.0,0.0
7934_02,2,1,6,1519,2,3,21.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
7934_03,2,0,6,1519,2,1,0.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
7938_01,1,0,7,1285,1,1,40.0,0,3657.0,1107.0,137.0,1760,1898,27.0,0.0
7942_01,1,0,5,515,1,3,25.0,0,0.0,5.0,1.0,853,1289,1614.0,0.0
7942_02,1,0,0,0,0,3,2.0,0,0.0,0.0,0.0,1265,1289,0.0,0.0
7948_01,1,0,0,0,0,3,28.0,0,2.0,0.0,0.0,2463,1089,754.0,0.0
7951_01,3,1,2,259,1,1,14.0,0,0.0,0.0,0.0,1668,1627,0.0,0.0
7953_01,1,0,6,1524,2,3,30.0,0,12.0,0.0,0.0,2399,1954,1047.0,40.0
7956_01,1,0,7,1289,1,3,21.0,-1,0.0,599.0,0.0,2399,1954,21.0,0.0
7959_01,1,0,6,1647,1,1,30.0,0,0.0,683.0,547.0,303,270,46.0,14.0
7961_01,0,0,4,231,2,3,39.0,0,1905.0,0.0,479.0,79,2070,0.0,0.0
7963_01,1,0,6,1525,2,3,43.0,0,0.0,2.0,2035.0,751,147,46.0,91.0
7963_02,1,0,6,1525,2,3,22.0,0,161.0,455.0,0.0,2335,147,0.0,15.0
7963_03,1,1,7,1286,2,1,18.0,0,-1.0,0.0,0.0,2853,147,0.0,0.0
7964_01,2,1,6,1526,2,3,35.0,0,0.0,0.0,0.0,158,1118,0.0,0.0
7965_01,1,1,7,1287,2,3,21.0,0,0.0,0.0,0.0,392,1786,0.0,0.0
7966_01,1,0,5,526,2,3,23.0,0,454.0,333.0,0.0,1149,1623,0.0,0.0
7969_01,1,1,7,1291,1,1,15.0,0,0.0,0.0,0.0,25,902,0.0,0.0
7971_01,3,1,2,312,2,1,37.0,0,0.0,0.0,0.0,1625,54,0.0,0.0
7971_02,3,0,2,312,2,1,58.0,0,0.0,674.0,0.0,2213,54,3043.0,216.0
7975_01,2,1,6,1649,1,3,-1.0,0,0.0,0.0,0.0,861,2137,0.0,0.0
7977_01,2,0,5,527,2,3,21.0,0,0.0,0.0,0.0,1555,2150,0.0,0.0
7978_01,1,0,7,1292,1,3,0.0,0,0.0,0.0,0.0,192,1281,0.0,0.0
7978_02,1,0,6,1650,1,3,15.0,0,672.0,2.0,1.0,657,1281,293.0,0.0
7979_01,2,0,4,247,1,3,38.0,0,918.0,0.0,796.0,1201,1007,662.0,7.0
7980_01,2,0,6,1651,1,3,26.0,0,1324.0,250.0,0.0,2125,1107,0.0,0.0
7991_01,3,0,3,260,1,3,47.0,0,0.0,455.0,0.0,138,773,4441.0,123.0
7991_02,3,0,3,260,1,1,26.0,0,0.0,1807.0,37.0,1717,773,1123.0,411.0
7991_03,3,1,3,260,1,1,56.0,0,0.0,0.0,0.0,776,773,0.0,0.0
7991_04,3,1,3,260,1,3,18.0,0,0.0,0.0,0.0,2597,773,-1.0,0.0
7992_01,1,0,6,1656,1,3,21.0,0,225.0,2681.0,326.0,1740,2052,-1.0,0.0
7997_01,1,1,7,1291,2,2,18.0,0,0.0,0.0,0.0,2201,795,0.0,0.0
7998_01,3,0,3,299,2,3,44.0,0,0.0,3462.0,0.0,509,1125,8.0,974.0
7998_02,3,1,3,299,2,2,39.0,0,0.0,0.0,0.0,1598,1125,0.0,0.0
7998_03,3,1,3,299,2,1,54.0,0,0.0,0.0,0.0,2342,1125,0.0,0.0
7998_04,3,1,3,299,2,1,23.0,0,0.0,0.0,0.0,2382,1125,0.0,0.0
8001_01,3,0,2,314,2,3,26.0,0,796.0,370.0,0.0,994,1641,260.0,161.0
8002_01,1,0,6,1658,1,3,22.0,0,886.0,0.0,2.0,419,1898,10.0,0.0
8008_01,1,0,6,1530,2,3,25.0,0,0.0,0.0,0.0,1065,2224,811.0,18.0
8009_01,1,1,7,1297,1,2,49.0,0,0.0,0.0,0.0,2137,141,0.0,0.0
8011_01,2,1,5,529,2,3,46.0,0,0.0,0.0,0.0,2602,1990,0.0,0.0
8013_01,1,0,5,518,1,3,17.0,0,0.0,781.0,0.0,2335,487,7.0,0.0
8017_01,1,0,7,1295,2,3,23.0,0,0.0,0.0,41.0,1582,468,768.0,0.0
8022_01,1,0,7,1296,2,3,18.0,0,0.0,53.0,476.0,18,1918,2.0,0.0
8028_01,1,0,6,1662,1,3,23.0,0,0.0,57.0,25.0,1377,71,0.0,503.0
8033_01,1,0,5,519,1,3,38.0,0,38.0,0.0,0.0,2122,989,1520.0,67.0
8039_01,3,0,3,261,1,0,32.0,0,0.0,2311.0,976.0,2746,1141,25.0,23.0
8039_02,3,1,2,264,1,3,18.0,0,0.0,0.0,0.0,115,1141,0.0,0.0
8040_01,2,1,5,520,1,3,24.0,0,0.0,-1.0,0.0,2798,640,0.0,0.0
8041_01,3,0,2,265,1,3,37.0,0,1.0,649.0,0.0,2571,2095,1882.0,162.0
8041_02,3,1,2,265,1,1,41.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
8044_01,3,1,4,233,2,3,31.0,0,0.0,0.0,0.0,1695,792,0.0,0.0
8045_01,1,0,6,1539,2,3,28.0,0,415.0,631.0,889.0,2204,1221,0.0,0.0
8047_01,3,1,2,266,1,1,40.0,0,0.0,0.0,0.0,88,1077,0.0,0.0
8048_01,3,0,2,316,2,3,48.0,0,0.0,3026.0,34.0,2740,1133,107.0,485.0
8051_01,1,1,7,1301,2,1,41.0,0,0.0,0.0,0.0,1924,1672,0.0,0.0
8051_02,1,1,7,1301,2,3,36.0,0,0.0,0.0,0.0,1339,1672,0.0,0.0
8061_01,1,0,7,1303,2,3,11.0,0,-1.0,0.0,0.0,2397,1683,0.0,0.0
8061_02,1,0,6,1542,2,3,19.0,0,1.0,0.0,711.0,103,1683,0.0,12.0
8062_01,1,0,7,1304,2,3,20.0,0,4.0,0.0,0.0,1084,684,0.0,716.0
8065_01,1,0,6,1665,1,3,29.0,0,1050.0,3.0,14.0,1627,2359,58.0,0.0
8070_01,2,0,4,235,2,3,26.0,0,2333.0,0.0,15.0,1095,18,4.0,32.0
